# Time, Layer_QualityIndex,bl_height,Mean_Layer_Height,n_BL,cloud_stat,cloud_dat
14/02/2021 23:34:08,2,770,890,3,0,-999
14/02/2021 23:34:24,2,770,890,3,0,-999
14/02/2021 23:34:40,2,770,890,3,0,-999
14/02/2021 23:34:56,2,770,890,3,0,-999
14/02/2021 23:35:12,2,770,890,3,0,-999
14/02/2021 23:35:28,2,770,890,3,0,-999
14/02/2021 23:35:44,2,770,890,3,0,-999
14/02/2021 23:36:00,2,770,890,3,0,-999
14/02/2021 23:36:16,2,760,890,3,0,-999
14/02/2021 23:36:32,2,760,890,3,0,-999
14/02/2021 23:36:48,2,760,890,3,0,-999
14/02/2021 23:37:04,2,760,890,3,0,-999
14/02/2021 23:37:20,2,760,890,3,0,-999
14/02/2021 23:37:36,2,760,890,3,0,-999
14/02/2021 23:37:52,2,760,890,3,0,-999
14/02/2021 23:38:08,2,760,890,3,0,-999
14/02/2021 23:38:24,2,720,890,3,0,-999
14/02/2021 23:38:40,2,750,890,3,0,-999
14/02/2021 23:38:56,2,750,890,3,0,-999
14/02/2021 23:39:12,2,750,890,3,0,-999
14/02/2021 23:39:28,2,740,890,3,0,-999
14/02/2021 23:39:44,2,740,890,3,0,-999
14/02/2021 23:40:00,2,740,890,3,0,-999
14/02/2021 23:40:16,2,740,890,3,0,-999
14/02/2021 23:40:32,2,730,890,3,0,-999
14/02/2021 23:40:48,2,730,890,3,0,-999
14/02/2021 23:41:04,2,730,890,3,0,-999
14/02/2021 23:41:36,2,720,890,3,0,-999
14/02/2021 23:41:52,2,720,890,3,0,-999
14/02/2021 23:42:08,2,720,890,3,0,-999
14/02/2021 23:42:24,2,720,890,3,0,-999
14/02/2021 23:42:40,2,710,890,3,0,-999
14/02/2021 23:42:56,2,710,890,3,0,-999
14/02/2021 23:43:12,2,710,890,3,0,-999
14/02/2021 23:43:44,2,710,890,3,0,-999
14/02/2021 23:44:00,2,710,890,3,0,-999
14/02/2021 23:44:16,2,700,890,3,0,-999
14/02/2021 23:44:32,2,700,890,3,0,-999
14/02/2021 23:44:48,2,700,890,3,0,-999
14/02/2021 23:45:04,2,700,890,3,0,-999
14/02/2021 23:45:20,2,690,890,3,0,-999
14/02/2021 23:45:36,2,690,890,3,0,-999
14/02/2021 23:45:52,2,690,890,3,0,-999
14/02/2021 23:46:08,2,690,890,3,0,-999
14/02/2021 23:46:24,2,690,890,3,0,-999
14/02/2021 23:46:40,2,680,890,3,0,-999
14/02/2021 23:46:56,2,680,890,3,0,-999
14/02/2021 23:47:12,2,680,890,3,0,-999
14/02/2021 23:47:44,2,680,890,3,0,-999
14/02/2021 23:48:00,2,680,890,3,0,-999
14/02/2021 23:48:32,2,680,890,3,0,-999
14/02/2021 23:48:48,2,680,890,3,0,-999
14/02/2021 23:49:04,2,680,890,3,0,-999
14/02/2021 23:49:20,2,670,890,3,0,-999
14/02/2021 23:49:36,2,670,890,3,0,-999
14/02/2021 23:49:52,2,670,890,3,0,-999
14/02/2021 23:50:08,2,670,890,3,0,-999
14/02/2021 23:50:24,2,670,890,3,0,-999
14/02/2021 23:50:40,2,670,890,3,0,-999
14/02/2021 23:50:56,2,670,890,3,0,-999
14/02/2021 23:51:12,2,660,890,3,0,-999
14/02/2021 23:51:44,2,670,890,3,0,-999
14/02/2021 23:52:00,2,670,890,3,0,-999
14/02/2021 23:52:16,2,670,890,3,0,-999
14/02/2021 23:52:32,2,670,890,3,0,-999
14/02/2021 23:52:48,2,670,890,3,0,-999
14/02/2021 23:53:04,2,660,890,3,0,-999
14/02/2021 23:53:20,2,660,890,3,0,-999
14/02/2021 23:53:36,2,660,890,3,0,-999
14/02/2021 23:53:52,2,660,890,3,0,-999
14/02/2021 23:54:08,2,660,890,3,0,-999
14/02/2021 23:54:24,2,660,890,3,0,-999
14/02/2021 23:54:40,2,660,890,3,0,-999
14/02/2021 23:54:56,2,660,890,3,0,-999
14/02/2021 23:55:12,2,660,890,3,0,-999
14/02/2021 23:55:28,2,660,890,3,0,-999
14/02/2021 23:55:44,2,660,890,3,0,-999
14/02/2021 23:56:00,2,660,890,3,0,-999
14/02/2021 23:56:32,2,660,890,3,0,-999
14/02/2021 23:56:48,2,650,890,3,0,-999
14/02/2021 23:57:20,2,650,890,3,0,-999
14/02/2021 23:57:36,2,650,890,3,0,-999
14/02/2021 23:57:52,2,650,890,3,0,-999
14/02/2021 23:58:08,2,650,890,3,0,-999
14/02/2021 23:58:40,2,650,890,3,0,-999
14/02/2021 23:58:56,2,650,890,3,0,-999
14/02/2021 23:59:12,2,650,890,3,0,-999
14/02/2021 23:59:44,2,650,890,3,0,-999
15/02/2021 00:00:00,3,650,750,3,0,-999
15/02/2021 00:00:16,3,650,750,3,0,-999
15/02/2021 00:00:32,3,650,750,3,0,-999
15/02/2021 00:00:48,3,650,750,3,0,-999
15/02/2021 00:01:04,3,650,750,3,0,-999
15/02/2021 00:01:20,3,650,750,3,0,-999
15/02/2021 00:01:36,3,650,750,3,0,-999
15/02/2021 00:02:08,3,650,750,3,0,-999
15/02/2021 00:02:40,3,650,750,3,0,-999
15/02/2021 00:02:56,3,660,750,3,0,-999
15/02/2021 00:03:12,3,660,750,3,0,-999
15/02/2021 00:03:28,3,660,750,3,0,-999
15/02/2021 00:03:44,3,660,750,3,0,-999
15/02/2021 00:04:00,3,660,750,3,0,-999
15/02/2021 00:04:32,3,660,750,3,0,-999
15/02/2021 00:04:48,3,670,750,3,0,-999
15/02/2021 00:05:20,3,670,750,3,0,-999
15/02/2021 00:05:36,3,670,750,3,0,-999
15/02/2021 00:05:52,3,670,750,3,0,-999
15/02/2021 00:06:08,3,680,750,3,0,-999
15/02/2021 00:06:24,3,680,750,3,0,-999
15/02/2021 00:06:40,3,680,750,3,0,-999
15/02/2021 00:06:56,3,680,750,3,0,-999
15/02/2021 00:07:12,3,680,750,3,0,-999
15/02/2021 00:07:28,3,680,750,3,0,-999
15/02/2021 00:07:44,3,690,750,3,0,-999
15/02/2021 00:08:00,3,690,750,3,0,-999
15/02/2021 00:08:16,3,690,750,3,0,-999
15/02/2021 00:08:32,3,690,750,3,0,-999
15/02/2021 00:09:04,3,690,750,3,0,-999
15/02/2021 00:09:20,3,700,750,3,0,-999
15/02/2021 00:09:52,3,700,750,3,0,-999
15/02/2021 00:10:08,3,700,750,3,0,-999
15/02/2021 00:10:40,3,700,750,3,0,-999
15/02/2021 00:10:56,3,700,750,3,0,-999
15/02/2021 00:11:12,3,710,750,3,0,-999
15/02/2021 00:11:28,3,710,750,3,0,-999
15/02/2021 00:11:44,3,710,750,3,0,-999
15/02/2021 00:12:00,3,710,750,3,0,-999
15/02/2021 00:12:32,3,710,750,3,0,-999
15/02/2021 00:13:04,3,720,750,3,0,-999
15/02/2021 00:13:20,3,720,750,3,0,-999
15/02/2021 00:13:36,3,720,750,3,0,-999
15/02/2021 00:13:52,3,720,750,3,0,-999
15/02/2021 00:14:08,3,720,750,3,0,-999
15/02/2021 00:14:40,3,720,750,3,0,-999
15/02/2021 00:14:56,3,720,750,3,0,-999
15/02/2021 00:15:12,3,720,750,3,0,-999
15/02/2021 00:15:28,3,720,750,3,0,-999
15/02/2021 00:15:44,3,720,750,3,0,-999
15/02/2021 00:16:00,3,720,750,3,0,-999
15/02/2021 00:16:16,3,720,750,3,0,-999
15/02/2021 00:16:32,3,710,750,3,0,-999
15/02/2021 00:16:48,3,710,750,3,0,-999
15/02/2021 00:17:20,3,710,750,3,0,-999
15/02/2021 00:17:52,3,710,750,3,0,-999
15/02/2021 00:18:08,3,710,750,3,0,-999
15/02/2021 00:18:40,3,700,750,3,0,-999
15/02/2021 00:18:56,3,700,750,3,0,-999
15/02/2021 00:19:28,3,700,750,3,0,-999
15/02/2021 00:19:44,3,700,750,3,0,-999
15/02/2021 00:20:00,3,700,750,3,0,-999
15/02/2021 00:20:16,3,700,750,3,0,-999
15/02/2021 00:20:32,3,690,750,3,0,-999
15/02/2021 00:20:48,3,690,750,3,0,-999
15/02/2021 00:21:04,3,690,750,3,0,-999
15/02/2021 00:21:36,3,690,750,3,0,-999
15/02/2021 00:21:52,3,690,750,3,0,-999
15/02/2021 00:22:08,3,680,750,3,0,-999
15/02/2021 00:22:40,3,680,750,3,0,-999
15/02/2021 00:22:56,3,680,750,3,0,-999
15/02/2021 00:23:28,3,680,750,3,0,-999
15/02/2021 00:23:44,3,680,750,3,0,-999
15/02/2021 00:24:00,3,670,750,3,0,-999
15/02/2021 00:24:16,3,670,750,3,0,-999
15/02/2021 00:24:32,3,670,750,3,0,-999
15/02/2021 00:24:48,3,670,750,3,0,-999
15/02/2021 00:25:04,3,670,750,3,0,-999
15/02/2021 00:25:20,3,660,750,3,0,-999
15/02/2021 00:25:36,3,660,750,3,0,-999
15/02/2021 00:25:52,3,660,750,3,0,-999
15/02/2021 00:26:08,3,660,750,3,0,-999
15/02/2021 00:26:24,3,650,750,3,0,-999
15/02/2021 00:26:56,3,650,750,3,0,-999
15/02/2021 00:27:12,3,650,750,3,0,-999
15/02/2021 00:27:44,3,650,750,3,0,-999
15/02/2021 00:28:00,3,650,750,3,0,-999
15/02/2021 00:28:16,3,650,750,3,0,-999
15/02/2021 00:28:32,3,640,750,3,0,-999
15/02/2021 00:28:48,3,640,750,3,0,-999
15/02/2021 00:29:04,3,640,750,3,0,-999
15/02/2021 00:29:20,3,640,750,3,0,-999
15/02/2021 00:29:52,3,640,750,3,0,-999
15/02/2021 00:30:08,3,640,750,3,0,-999
15/02/2021 00:30:24,3,640,750,3,0,-999
15/02/2021 00:30:40,3,630,750,3,0,-999
15/02/2021 00:30:56,3,630,750,3,0,-999
15/02/2021 00:31:12,3,630,750,3,0,-999
15/02/2021 00:31:28,3,630,750,3,0,-999
15/02/2021 00:31:44,3,630,750,3,0,-999
15/02/2021 00:32:16,3,630,750,3,0,-999
15/02/2021 00:32:32,3,630,750,3,0,-999
15/02/2021 00:32:48,3,620,750,3,0,-999
15/02/2021 00:33:04,3,620,750,3,0,-999
15/02/2021 00:33:20,3,620,750,3,0,-999
15/02/2021 00:33:36,3,620,750,3,0,-999
15/02/2021 00:33:52,3,620,750,3,0,-999
15/02/2021 00:34:08,3,620,750,3,0,-999
15/02/2021 00:34:24,3,620,750,3,0,-999
15/02/2021 00:34:40,3,620,750,3,0,-999
15/02/2021 00:34:56,3,620,750,3,0,-999
15/02/2021 00:35:12,3,620,750,3,0,-999
15/02/2021 00:35:28,3,620,750,3,0,-999
15/02/2021 00:35:44,3,620,750,3,0,-999
15/02/2021 00:36:00,3,620,750,3,0,-999
15/02/2021 00:36:16,3,620,750,3,0,-999
15/02/2021 00:36:32,3,620,750,3,0,-999
15/02/2021 00:36:48,3,620,750,3,0,-999
15/02/2021 00:37:04,3,620,750,3,0,-999
15/02/2021 00:37:20,3,610,750,3,0,-999
15/02/2021 00:37:36,3,610,750,3,0,-999
15/02/2021 00:38:08,3,610,750,3,0,-999
15/02/2021 00:38:24,3,610,750,3,0,-999
15/02/2021 00:38:40,3,610,750,3,0,-999
15/02/2021 00:38:56,3,610,750,3,0,-999
15/02/2021 00:39:12,3,610,750,3,0,-999
15/02/2021 00:39:28,3,610,750,3,0,-999
15/02/2021 00:40:00,3,610,750,3,0,-999
15/02/2021 00:40:32,3,610,750,3,0,-999
15/02/2021 00:40:48,3,620,750,3,0,-999
15/02/2021 00:41:04,3,620,750,3,0,-999
15/02/2021 00:41:20,3,620,750,3,0,-999
15/02/2021 00:41:36,3,620,750,3,0,-999
15/02/2021 00:41:52,3,620,750,3,0,-999
15/02/2021 00:42:08,3,620,750,3,0,-999
15/02/2021 00:42:40,3,620,750,3,0,-999
15/02/2021 00:42:56,3,620,750,3,0,-999
15/02/2021 00:43:28,3,620,750,3,0,-999
15/02/2021 00:43:44,3,620,750,3,0,-999
15/02/2021 00:44:00,3,620,750,3,0,-999
15/02/2021 00:44:16,3,620,750,3,0,-999
15/02/2021 00:44:32,3,620,750,3,0,-999
15/02/2021 00:44:48,3,620,750,3,0,-999
15/02/2021 00:45:04,3,620,750,3,0,-999
15/02/2021 00:45:20,3,630,750,3,0,-999
15/02/2021 00:45:36,3,630,750,3,0,-999
15/02/2021 00:46:08,3,630,750,3,0,-999
15/02/2021 00:46:24,3,630,750,3,0,-999
15/02/2021 00:46:40,3,630,750,3,0,-999
15/02/2021 00:46:56,3,630,750,3,0,-999
15/02/2021 00:47:12,3,630,750,3,0,-999
15/02/2021 00:47:28,3,640,750,3,0,-999
15/02/2021 00:47:44,3,640,750,3,0,-999
15/02/2021 00:48:00,3,640,750,3,0,-999
15/02/2021 00:48:16,3,640,750,3,0,-999
15/02/2021 00:48:48,3,640,750,3,0,-999
15/02/2021 00:49:04,3,640,750,3,0,-999
15/02/2021 00:49:20,3,640,750,3,0,-999
15/02/2021 00:49:36,3,650,750,3,0,-999
15/02/2021 00:49:52,3,650,750,3,0,-999
15/02/2021 00:50:08,3,650,750,3,0,-999
15/02/2021 00:50:24,3,650,750,3,0,-999
15/02/2021 00:50:40,3,650,750,3,0,-999
15/02/2021 00:51:12,3,660,750,3,0,-999
15/02/2021 00:51:28,3,660,750,3,0,-999
15/02/2021 00:52:00,3,660,750,3,0,-999
15/02/2021 00:52:16,3,660,750,3,0,-999
15/02/2021 00:52:32,3,660,750,3,0,-999
15/02/2021 00:52:48,3,660,750,3,0,-999
15/02/2021 00:53:04,3,660,750,3,0,-999
15/02/2021 00:53:20,3,660,750,3,0,-999
15/02/2021 00:53:36,3,660,750,3,0,-999
15/02/2021 00:53:52,3,670,750,3,0,-999
15/02/2021 00:54:40,3,670,750,3,0,-999
15/02/2021 00:54:56,3,670,750,3,0,-999
15/02/2021 00:55:12,3,670,750,3,0,-999
15/02/2021 00:55:28,3,670,750,3,0,-999
15/02/2021 00:55:44,3,670,750,3,0,-999
15/02/2021 00:56:16,3,670,750,3,0,-999
15/02/2021 00:56:32,3,680,750,3,0,-999
15/02/2021 00:56:48,3,680,750,3,0,-999
15/02/2021 00:57:04,3,680,750,3,0,-999
15/02/2021 00:57:20,3,680,750,3,0,-999
15/02/2021 00:57:36,3,680,750,3,0,-999
15/02/2021 00:57:52,3,680,750,3,0,-999
15/02/2021 00:58:08,3,690,750,3,0,-999
15/02/2021 00:58:24,3,690,750,3,0,-999
15/02/2021 00:58:40,3,690,750,3,0,-999
15/02/2021 00:58:56,3,690,750,3,0,-999
15/02/2021 00:59:12,3,690,750,3,0,-999
15/02/2021 00:59:44,3,690,750,3,0,-999
15/02/2021 01:00:00,3,690,660,3,0,-999
15/02/2021 01:00:16,3,690,660,3,0,-999
15/02/2021 01:00:32,3,690,660,3,0,-999
15/02/2021 01:01:04,3,690,660,3,0,-999
15/02/2021 01:01:20,3,700,660,3,0,-999
15/02/2021 01:01:52,3,700,660,3,0,-999
15/02/2021 01:02:08,3,700,660,3,0,-999
15/02/2021 01:02:40,3,700,660,3,0,-999
15/02/2021 01:02:56,3,700,660,3,0,-999
15/02/2021 01:03:12,3,700,660,3,0,-999
15/02/2021 01:03:28,3,700,660,3,0,-999
15/02/2021 01:03:44,3,700,660,3,0,-999
15/02/2021 01:04:00,3,700,660,3,0,-999
15/02/2021 01:04:16,3,700,660,3,0,-999
15/02/2021 01:04:32,3,700,660,3,0,-999
15/02/2021 01:04:48,3,700,660,3,0,-999
15/02/2021 01:05:04,3,710,660,3,0,-999
15/02/2021 01:05:20,3,710,660,3,0,-999
15/02/2021 01:05:36,3,710,660,3,0,-999
15/02/2021 01:05:52,3,710,660,3,0,-999
15/02/2021 01:06:08,3,710,660,3,0,-999
15/02/2021 01:06:24,3,710,660,3,0,-999
15/02/2021 01:06:40,3,710,660,3,0,-999
15/02/2021 01:06:56,3,710,660,3,0,-999
15/02/2021 01:07:44,3,720,660,3,0,-999
15/02/2021 01:08:00,3,720,660,3,0,-999
15/02/2021 01:08:16,3,720,660,3,0,-999
15/02/2021 01:08:32,3,720,660,3,0,-999
15/02/2021 01:08:48,3,730,660,3,0,-999
15/02/2021 01:09:04,3,730,660,3,0,-999
15/02/2021 01:09:20,3,730,660,3,0,-999
15/02/2021 01:09:52,3,730,660,3,0,-999
15/02/2021 01:10:08,3,730,660,3,0,-999
15/02/2021 01:10:24,3,730,660,3,0,-999
15/02/2021 01:10:40,3,730,660,3,0,-999
15/02/2021 01:10:56,3,740,660,3,0,-999
15/02/2021 01:11:12,3,740,660,3,0,-999
15/02/2021 01:11:28,3,740,660,3,0,-999
15/02/2021 01:11:44,3,740,660,3,0,-999
15/02/2021 01:12:00,3,740,660,3,0,-999
15/02/2021 01:12:16,3,740,660,3,0,-999
15/02/2021 01:12:32,3,740,660,3,0,-999
15/02/2021 01:12:48,3,750,660,3,0,-999
15/02/2021 01:13:04,3,750,660,3,0,-999
15/02/2021 01:13:20,3,750,660,3,0,-999
15/02/2021 01:13:36,3,750,660,3,0,-999
15/02/2021 01:13:52,3,750,660,3,0,-999
15/02/2021 01:14:08,3,750,660,3,0,-999
15/02/2021 01:14:24,3,750,660,3,0,-999
15/02/2021 01:14:40,3,750,660,3,0,-999
15/02/2021 01:14:56,3,750,660,3,0,-999
15/02/2021 01:15:12,3,750,660,3,0,-999
15/02/2021 01:15:28,3,750,660,3,0,-999
15/02/2021 01:15:44,3,740,660,3,0,-999
15/02/2021 01:16:00,3,750,660,3,0,-999
15/02/2021 01:16:16,3,750,660,3,0,-999
15/02/2021 01:16:32,3,50,660,3,0,-999
15/02/2021 01:16:48,3,40,660,3,0,-999
15/02/2021 01:17:04,3,130,660,3,0,-999
15/02/2021 01:17:20,3,140,660,3,0,-999
15/02/2021 01:17:36,3,140,660,3,0,-999
15/02/2021 01:17:52,3,140,660,3,0,-999
15/02/2021 01:18:08,3,740,660,3,1,640
15/02/2021 01:18:24,3,740,660,3,1,640
15/02/2021 01:18:56,3,260,660,3,0,-999
15/02/2021 01:19:12,3,260,660,3,0,-999
15/02/2021 01:19:28,3,370,660,3,0,-999
15/02/2021 01:19:44,3,370,660,3,0,-999
15/02/2021 01:20:00,3,170,660,3,0,-999
15/02/2021 01:20:16,3,170,660,3,0,-999
15/02/2021 01:20:32,3,150,660,3,0,-999
15/02/2021 01:20:48,3,150,660,3,0,-999
15/02/2021 01:21:04,3,150,660,3,0,-999
15/02/2021 01:21:20,3,150,660,3,0,-999
15/02/2021 01:21:52,3,750,660,3,1,610
15/02/2021 01:22:08,3,750,660,3,1,610
15/02/2021 01:22:24,3,750,660,3,1,620
15/02/2021 01:22:40,3,750,660,3,1,620
15/02/2021 01:22:56,3,750,660,3,1,630
15/02/2021 01:23:12,3,740,660,3,1,630
15/02/2021 01:23:28,3,740,660,3,1,630
15/02/2021 01:23:44,3,420,660,3,0,-999
15/02/2021 01:24:00,3,410,660,3,0,-999
15/02/2021 01:24:16,3,740,660,3,1,610
15/02/2021 01:24:32,3,720,660,3,1,610
15/02/2021 01:24:48,3,740,660,3,1,610
15/02/2021 01:25:20,3,720,660,3,1,630
15/02/2021 01:25:36,3,740,660,3,1,630
15/02/2021 01:25:52,3,740,660,3,1,630
15/02/2021 01:26:08,3,740,660,3,1,720
15/02/2021 01:26:24,3,760,660,3,1,720
15/02/2021 01:26:40,3,750,660,3,1,620
15/02/2021 01:26:56,3,750,660,3,1,620
15/02/2021 01:27:12,3,750,660,3,1,610
15/02/2021 01:27:44,3,750,660,3,1,600
15/02/2021 01:28:00,3,750,660,3,1,600
15/02/2021 01:28:16,3,750,660,3,1,600
15/02/2021 01:28:32,3,750,660,3,1,580
15/02/2021 01:28:48,3,750,660,3,1,580
15/02/2021 01:29:04,3,300,660,3,0,-999
15/02/2021 01:29:20,3,300,660,3,0,-999
15/02/2021 01:29:52,3,740,660,3,1,650
15/02/2021 01:30:08,3,720,660,3,1,580
15/02/2021 01:30:24,3,720,660,3,1,580
15/02/2021 01:30:40,3,720,660,3,1,580
15/02/2021 01:30:56,3,720,660,3,1,590
15/02/2021 01:31:28,3,720,660,3,1,600
15/02/2021 01:31:44,3,720,660,3,1,600
15/02/2021 01:32:00,3,700,660,3,1,580
15/02/2021 01:32:16,3,700,660,3,1,580
15/02/2021 01:32:32,3,700,660,3,1,580
15/02/2021 01:32:48,3,700,660,3,1,580
15/02/2021 01:33:04,3,700,660,3,1,580
15/02/2021 01:33:20,3,700,660,3,1,620
15/02/2021 01:33:36,3,700,660,3,1,620
15/02/2021 01:33:52,3,700,660,3,1,570
15/02/2021 01:34:08,3,700,660,3,1,570
15/02/2021 01:34:40,3,700,660,3,1,570
15/02/2021 01:34:56,3,700,660,3,1,560
15/02/2021 01:35:12,3,700,660,3,1,560
15/02/2021 01:35:28,3,700,660,3,1,560
15/02/2021 01:35:44,3,700,660,3,1,610
15/02/2021 01:36:00,3,710,660,3,1,610
15/02/2021 01:36:32,3,710,660,3,1,600
15/02/2021 01:36:48,3,710,660,3,1,590
15/02/2021 01:37:04,3,710,660,3,1,590
15/02/2021 01:37:20,3,700,660,3,1,560
15/02/2021 01:37:36,3,700,660,3,1,560
15/02/2021 01:37:52,3,700,660,3,1,560
15/02/2021 01:38:08,3,700,660,3,1,600
15/02/2021 01:38:24,3,700,660,3,1,600
15/02/2021 01:38:40,3,700,660,3,1,570
15/02/2021 01:38:56,3,700,660,3,1,570
15/02/2021 01:39:12,3,700,660,3,1,560
15/02/2021 01:39:44,3,690,660,3,1,550
15/02/2021 01:40:00,3,690,660,3,1,550
15/02/2021 01:40:16,3,690,660,3,1,550
15/02/2021 01:40:32,3,690,660,3,1,550
15/02/2021 01:40:48,3,690,660,3,1,550
15/02/2021 01:41:04,3,680,660,3,1,550
15/02/2021 01:41:20,3,660,660,3,1,550
15/02/2021 01:41:52,3,190,660,3,0,-999
15/02/2021 01:42:08,3,190,660,3,0,-999
15/02/2021 01:42:40,3,190,660,3,0,-999
15/02/2021 01:42:56,3,170,660,3,0,-999
15/02/2021 01:43:28,3,180,660,3,0,-999
15/02/2021 01:43:44,3,180,660,3,0,-999
15/02/2021 01:44:00,3,230,660,3,0,-999
15/02/2021 01:44:16,3,220,660,3,0,-999
15/02/2021 01:44:32,3,210,660,3,0,-999
15/02/2021 01:44:48,3,210,660,3,0,-999
15/02/2021 01:45:04,3,200,660,3,0,-999
15/02/2021 01:45:20,3,200,660,3,0,-999
15/02/2021 01:45:36,3,200,660,3,0,-999
15/02/2021 01:45:52,3,210,660,3,0,-999
15/02/2021 01:46:08,3,220,660,3,0,-999
15/02/2021 01:46:40,3,220,660,3,0,-999
15/02/2021 01:46:56,3,230,660,3,0,-999
15/02/2021 01:47:12,3,230,660,3,0,-999
15/02/2021 01:47:44,3,230,660,3,0,-999
15/02/2021 01:48:00,3,230,660,3,0,-999
15/02/2021 01:48:16,3,230,660,3,0,-999
15/02/2021 01:48:32,3,230,660,3,0,-999
15/02/2021 01:48:48,3,230,660,3,0,-999
15/02/2021 01:49:04,3,230,660,3,0,-999
15/02/2021 01:49:20,3,230,660,3,0,-999
15/02/2021 01:49:36,3,230,660,3,0,-999
15/02/2021 01:49:52,3,230,660,3,0,-999
15/02/2021 01:50:08,3,230,660,3,0,-999
15/02/2021 01:50:24,3,230,660,3,0,-999
15/02/2021 01:50:56,3,700,660,3,1,820
15/02/2021 01:51:12,3,280,660,3,0,-999
15/02/2021 01:51:44,3,700,660,3,1,740
15/02/2021 01:52:00,3,700,660,3,1,740
15/02/2021 01:52:16,3,710,660,3,1,740
15/02/2021 01:52:32,3,710,660,3,1,840
15/02/2021 01:52:48,3,710,660,3,1,840
15/02/2021 01:53:04,3,910,660,3,1,710
15/02/2021 01:53:20,3,910,660,3,1,710
15/02/2021 01:53:36,3,910,660,3,1,710
15/02/2021 01:53:52,3,910,660,3,1,710
15/02/2021 01:54:08,3,910,660,3,1,810
15/02/2021 01:54:24,3,910,660,3,1,810
15/02/2021 01:54:40,3,920,660,3,1,810
15/02/2021 01:54:56,3,920,660,3,1,800
15/02/2021 01:55:28,3,210,660,3,0,-999
15/02/2021 01:55:44,3,210,660,3,0,-999
15/02/2021 01:56:00,3,250,660,3,0,-999
15/02/2021 01:56:16,3,250,660,3,0,-999
15/02/2021 01:56:32,3,250,660,3,0,-999
15/02/2021 01:56:48,3,250,660,3,0,-999
15/02/2021 01:57:04,3,250,660,3,0,-999
15/02/2021 01:57:20,3,260,660,3,0,-999
15/02/2021 01:57:36,3,260,660,3,0,-999
15/02/2021 01:57:52,3,240,660,3,0,-999
15/02/2021 01:58:08,3,240,660,3,0,-999
15/02/2021 01:58:24,3,240,660,3,0,-999
15/02/2021 01:58:40,3,240,660,3,0,-999
15/02/2021 01:58:56,3,240,660,3,0,-999
15/02/2021 01:59:12,3,240,660,3,0,-999
15/02/2021 01:59:28,3,240,660,3,0,-999
15/02/2021 01:59:44,3,240,660,3,0,-999
15/02/2021 02:00:00,2,230,710,3,0,-999
15/02/2021 02:00:32,2,230,710,3,0,-999
15/02/2021 02:00:48,2,230,710,3,0,-999
15/02/2021 02:01:04,2,230,710,3,0,-999
15/02/2021 02:01:20,2,220,710,3,0,-999
15/02/2021 02:01:36,2,220,710,3,0,-999
15/02/2021 02:01:52,2,220,710,3,0,-999
15/02/2021 02:02:24,2,210,710,3,0,-999
15/02/2021 02:02:40,2,210,710,3,0,-999
15/02/2021 02:02:56,2,210,710,3,0,-999
15/02/2021 02:03:12,2,210,710,3,0,-999
15/02/2021 02:03:28,2,200,710,3,0,-999
15/02/2021 02:03:44,2,200,710,3,0,-999
15/02/2021 02:04:00,2,200,710,3,0,-999
15/02/2021 02:04:16,2,190,710,3,0,-999
15/02/2021 02:04:32,2,190,710,3,0,-999
15/02/2021 02:05:04,2,190,710,3,0,-999
15/02/2021 02:05:36,2,190,710,3,0,-999
15/02/2021 02:06:08,2,180,710,3,0,-999
15/02/2021 02:06:40,2,180,710,3,0,-999
15/02/2021 02:06:56,2,180,710,3,0,-999
15/02/2021 02:07:12,2,180,710,3,0,-999
15/02/2021 02:07:28,2,180,710,3,0,-999
15/02/2021 02:07:44,2,180,710,3,0,-999
15/02/2021 02:08:00,2,170,710,3,0,-999
15/02/2021 02:08:16,2,170,710,3,0,-999
15/02/2021 02:08:32,2,170,710,3,0,-999
15/02/2021 02:08:48,2,170,710,3,0,-999
15/02/2021 02:09:04,2,170,710,3,0,-999
15/02/2021 02:09:36,2,160,710,3,0,-999
15/02/2021 02:10:08,2,160,710,3,0,-999
15/02/2021 02:10:24,2,160,710,3,0,-999
15/02/2021 02:10:40,2,160,710,3,0,-999
15/02/2021 02:10:56,2,150,710,3,0,-999
15/02/2021 02:11:12,2,150,710,3,0,-999
15/02/2021 02:11:28,2,150,710,3,0,-999
15/02/2021 02:12:00,2,150,710,3,0,-999
15/02/2021 02:12:16,2,140,710,3,0,-999
15/02/2021 02:12:32,2,140,710,3,0,-999
15/02/2021 02:12:48,2,10,710,3,0,-999
15/02/2021 02:13:04,2,140,710,3,0,-999
15/02/2021 02:13:20,2,130,710,3,0,-999
15/02/2021 02:13:36,2,130,710,3,0,-999
15/02/2021 02:13:52,2,130,710,3,0,-999
15/02/2021 02:14:08,2,130,710,3,0,-999
15/02/2021 02:14:24,2,130,710,3,0,-999
15/02/2021 02:14:40,2,120,710,3,0,-999
15/02/2021 02:14:56,2,20,710,3,0,-999
15/02/2021 02:15:12,2,20,710,3,0,-999
15/02/2021 02:15:44,2,30,710,3,0,-999
15/02/2021 02:16:00,2,30,710,3,0,-999
15/02/2021 02:16:16,2,10,710,3,0,-999
15/02/2021 02:16:48,2,790,710,3,0,-999
15/02/2021 02:17:04,2,790,710,3,0,-999
15/02/2021 02:17:20,2,780,710,3,0,-999
15/02/2021 02:17:36,2,780,710,3,0,-999
15/02/2021 02:17:52,2,770,710,3,0,-999
15/02/2021 02:18:08,2,770,710,3,0,-999
